timestamp_utc,step,status,phase,name,artifact_dir
2026-03-30T21:38:14Z,26,ok,E,xctrace_gpu_compare,src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r4/steps/26_xctrace_gpu_compare
2026-03-30T21:40:01Z,27,ok,E,extract_xctrace_metrics,src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r4/steps/27_extract_xctrace_metrics
2026-03-30T21:40:26Z,28,ok,E,host_overhead_capture,src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r4/steps/28_host_overhead_capture
2026-03-30T21:40:31Z,29,ok,E,powermetrics_gpu,src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r4/steps/29_powermetrics_gpu
2026-03-30T21:40:31Z,30,ok,E,counter_latency_report,src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r4/steps/30_counter_latency_report
2026-03-30T21:41:29Z,31,ok,F,venv_rebuild,src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r4/steps/31_venv_rebuild
2026-03-30T21:42:12Z,32,ok,F,neural_probe_all,src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r4/steps/32_neural_probe_all
2026-03-30T21:42:12Z,33,ok,F,model_family_define,src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r4/steps/33_model_family_define
2026-03-30T21:42:17Z,34,ok,F,coreml_placement_sweep,src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r4/steps/34_coreml_placement_sweep
2026-03-30T21:42:19Z,35,ok,F,torch_cpu_vs_mps,src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r4/steps/35_torch_cpu_vs_mps
2026-03-30T21:42:20Z,36,ok,F,mlx_jax_checks,src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r4/steps/36_mlx_jax_checks
2026-03-30T21:42:20Z,37,ok,G,consolidate_manifest,src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r4/steps/37_consolidate_manifest
2026-03-30T21:42:20Z,38,ok,G,quality_gates,src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r4/steps/38_quality_gates
2026-03-30T21:42:20Z,39,ok,G,rerun_failed_snapshot,src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r4/steps/39_rerun_failed_snapshot
2026-03-30T21:42:20Z,40,ok,G,synthesis_report,src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r4/steps/40_synthesis_report
2026-03-30T21:42:20Z,41,ok,G,linkage_notes,src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r4/steps/41_linkage_notes
2026-03-30T21:42:20Z,42,ok,G,sudo_teardown,src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r4/steps/42_sudo_teardown
